,filename,label
119,data\Stage1Rules\Belt St1-G0\219_0-7.bmp,6
120,data\Stage1Rules\Belt St1-G0\220_0-7.bmp,6
121,data\Stage1Rules\Belt St1-G0\221_0-7.bmp,6
122,data\Stage1Rules\Belt St1-G0\222_0-7.bmp,9
123,data\Stage1Rules\Belt St1-G0\223_0-7.bmp,6
124,data\Stage1Rules\Belt St1-G0\224_0-7.bmp,6
125,data\Stage1Rules\Belt St1-G0\225_0-7.bmp,9
126,data\Stage1Rules\Belt St1-G0\226_0-7.bmp,6
127,data\Stage1Rules\Belt St1-G0\227_0-7.bmp,6
128,data\Stage1Rules\Belt St1-G0\228_0-7.bmp,6
129,data\Stage1Rules\Belt St1-G0\229_0-7.bmp,6
130,data\Stage1Rules\Belt St1-G0\22_0-7.bmp,6
131,data\Stage1Rules\Belt St1-G0\230_0-7.bmp,6
132,data\Stage1Rules\Belt St1-G0\231_0-7.bmp,6
133,data\Stage1Rules\Belt St1-G0\232_0-7.bmp,6
134,data\Stage1Rules\Belt St1-G0\233_0-7.bmp,6
135,data\Stage1Rules\Belt St1-G0\234_0-7.bmp,6
136,data\Stage1Rules\Belt St1-G0\235_0-7.bmp,6
137,data\Stage1Rules\Belt St1-G0\236_0-7.bmp,6
138,data\Stage1Rules\Belt St1-G0\237_0-7.bmp,6
139,data\Stage1Rules\Belt St1-G0\238_0-7.bmp,6
140,data\Stage1Rules\Belt St1-G0\239_0-7.bmp,9
141,data\Stage1Rules\Belt St1-G0\23_0-7.bmp,6
142,data\Stage1Rules\Belt St1-G0\240_0-7.bmp,9
143,data\Stage1Rules\Belt St1-G0\241_0-7.bmp,6
144,data\Stage1Rules\Belt St1-G0\242_0-7.bmp,9
145,data\Stage1Rules\Belt St1-G0\243_0-7.bmp,6
146,data\Stage1Rules\Belt St1-G0\244_0-7.bmp,9
147,data\Stage1Rules\Belt St1-G0\245_0-7.bmp,6
148,data\Stage1Rules\Belt St1-G0\246_0-7.bmp,9
149,data\Stage1Rules\Belt St1-G0\247_0-7.bmp,9
150,data\Stage1Rules\Belt St1-G0\248_0-7.bmp,9
151,data\Stage1Rules\Belt St1-G0\249_0-7.bmp,9
152,data\Stage1Rules\Belt St1-G0\24_0-7.bmp,6
153,data\Stage1Rules\Belt St1-G0\250_0-7.bmp,9
154,data\Stage1Rules\Belt St1-G0\251_0-7.bmp,6
155,data\Stage1Rules\Belt St1-G0\252_0-7.bmp,9
156,data\Stage1Rules\Belt St1-G0\253_0-7.bmp,6
157,data\Stage1Rules\Belt St1-G0\254_0-7.bmp,6
158,data\Stage1Rules\Belt St1-G0\255_0-7.bmp,6
159,data\Stage1Rules\Belt St1-G0\256_0-7.bmp,6
160,data\Stage1Rules\Belt St1-G0\257_0-7.bmp,6
161,data\Stage1Rules\Belt St1-G0\258_0-7.bmp,6
162,data\Stage1Rules\Belt St1-G0\259_0-7.bmp,6
163,data\Stage1Rules\Belt St1-G0\25_0-7.bmp,4
164,data\Stage1Rules\Belt St1-G0\260_0-7.bmp,6
165,data\Stage1Rules\Belt St1-G0\261_0-7.bmp,6
166,data\Stage1Rules\Belt St1-G0\26_0-7.bmp,6
167,data\Stage1Rules\Belt St1-G0\27_0-7.bmp,6
168,data\Stage1Rules\Belt St1-G0\28_0-7.bmp,4
169,data\Stage1Rules\Belt St1-G0\29_0-7.bmp,4
170,data\Stage1Rules\Belt St1-G0\30_0-7.bmp,6
171,data\Stage1Rules\Belt St1-G0\31_0-7.bmp,6
172,data\Stage1Rules\Belt St1-G0\32_0-7.bmp,4
173,data\Stage1Rules\Belt St1-G0\33_0-7.bmp,4
174,data\Stage1Rules\Belt St1-G0\34_0-7.bmp,4
175,data\Stage1Rules\Belt St1-G0\35_0-7.bmp,4
176,data\Stage1Rules\Belt St1-G0\36_0-7.bmp,6
177,data\Stage1Rules\Belt St1-G0\37_0-7.bmp,6
178,data\Stage1Rules\Belt St1-G0\38_0-7.bmp,10
179,data\Stage1Rules\Belt St1-G0\39_0-7.bmp,4
180,data\Stage1Rules\Belt St1-G0\40_0-7.bmp,6
181,data\Stage1Rules\Belt St1-G0\41_0-7.bmp,6
182,data\Stage1Rules\Belt St1-G0\42_0-7.bmp,9
183,data\Stage1Rules\Belt St1-G0\43_0-7.bmp,5
184,data\Stage1Rules\Belt St1-G0\44_0-7.bmp,6
185,data\Stage1Rules\Belt St1-G0\45_0-7.bmp,6
186,data\Stage1Rules\Belt St1-G0\46_0-7.bmp,6
187,data\Stage1Rules\Belt St1-G0\47_0-7.bmp,6
188,data\Stage1Rules\Belt St1-G0\48_0-7.bmp,6
189,data\Stage1Rules\Belt St1-G0\49_0-7.bmp,6
190,data\Stage1Rules\Belt St1-G0\50_0-7.bmp,6
191,data\Stage1Rules\Belt St1-G0\51_0-7.bmp,6
192,data\Stage1Rules\Belt St1-G0\52_0-7.bmp,4
193,data\Stage1Rules\Belt St1-G0\53_0-7.bmp,6
194,data\Stage1Rules\Belt St1-G0\54_0-7.bmp,4
195,data\Stage1Rules\Belt St1-G0\55_0-7.bmp,4
196,data\Stage1Rules\Belt St1-G0\56_0-7.bmp,4
197,data\Stage1Rules\Belt St1-G0\57_0-7.bmp,4
198,data\Stage1Rules\Belt St1-G0\58_0-7.bmp,4
199,data\Stage1Rules\Belt St1-G0\59_0-7.bmp,6
200,data\Stage1Rules\Belt St1-G0\60_0-7.bmp,6
201,data\Stage1Rules\Belt St1-G0\61_0-7.bmp,4
202,data\Stage1Rules\Belt St1-G0\62_0-7.bmp,6
203,data\Stage1Rules\Belt St1-G0\63_0-7.bmp,6
204,data\Stage1Rules\Belt St1-G0\64_0-7.bmp,6
205,data\Stage1Rules\Belt St1-G0\65_0-7.bmp,6
206,data\Stage1Rules\Belt St1-G0\66_0-7.bmp,5
207,data\Stage1Rules\Belt St1-G0\67_0-7.bmp,9
208,data\Stage1Rules\Belt St1-G0\68_0-7.bmp,5
209,data\Stage1Rules\Belt St1-G0\69_0-7.bmp,9
210,data\Stage1Rules\Belt St1-G0\70_0-7.bmp,9
211,data\Stage1Rules\Belt St1-G0\71_0-7.bmp,6
212,data\Stage1Rules\Belt St1-G0\72_0-7.bmp,6
213,data\Stage1Rules\Belt St1-G0\73_0-7.bmp,6
214,data\Stage1Rules\Belt St1-G0\74_0-7.bmp,6
215,data\Stage1Rules\Belt St1-G0\75_0-7.bmp,6
216,data\Stage1Rules\Belt St1-G0\76_0-7.bmp,6
217,data\Stage1Rules\Belt St1-G0\77_0-7.bmp,6
218,data\Stage1Rules\Belt St1-G0\78_0-7.bmp,4
219,data\Stage1Rules\Belt St1-G0\79_0-7.bmp,4
220,data\Stage1Rules\Belt St1-G0\80_0-7.bmp,6
221,data\Stage1Rules\Belt St1-G0\81_0-7.bmp,5
222,data\Stage1Rules\Belt St1-G0\82_0-7.bmp,5
223,data\Stage1Rules\Belt St1-G0\83_0-7.bmp,5
224,data\Stage1Rules\Belt St1-G0\84_0-7.bmp,6
225,data\Stage1Rules\Belt St1-G0\85_0-7.bmp,6
226,data\Stage1Rules\Belt St1-G0\86_0-7.bmp,6
227,data\Stage1Rules\Belt St1-G0\87_0-7.bmp,6
228,data\Stage1Rules\Belt St1-G0\88_0-7.bmp,4
229,data\Stage1Rules\Belt St1-G0\89_0-7.bmp,5
230,data\Stage1Rules\Belt St1-G0\90_0-7.bmp,6
231,data\Stage1Rules\Belt St1-G0\91_0-7.bmp,6
232,data\Stage1Rules\Belt St1-G0\92_0-7.bmp,6
233,data\Stage1Rules\Belt St1-G0\93_0-7.bmp,5
234,data\Stage1Rules\Belt St1-G0\94_0-7.bmp,5
235,data\Stage1Rules\Belt St1-G0\95_0-7.bmp,5
236,data\Stage1Rules\Belt St1-G0\96_0-7.bmp,5
237,data\Stage1Rules\Belt St1-G0\97_0-7.bmp,5
238,data\Stage1Rules\Belt St1-G0\98_0-7.bmp,5
239,data\Stage1Rules\Belt St1-G0\99_0-7.bmp,5
240,data\Stage1Rules\Belt St2-G0\262_1-8.bmp,6
241,data\Stage1Rules\Belt St2-G0\263_1-8.bmp,6
242,data\Stage1Rules\Belt St2-G0\264_1-8.bmp,6
243,data\Stage1Rules\Belt St2-G0\265_1-8.bmp,6
244,data\Stage1Rules\Belt St2-G0\266_1-8.bmp,6
245,data\Stage1Rules\Belt St2-G0\267_1-8.bmp,6
246,data\Stage1Rules\Belt St2-G0\268_1-8.bmp,6
247,data\Stage1Rules\Belt St2-G0\269_1-8.bmp,6
248,data\Stage1Rules\Belt St2-G0\270_1-8.bmp,6
249,data\Stage1Rules\Belt St2-G0\271_1-8.bmp,6
250,data\Stage1Rules\Belt St2-G0\272_1-8.bmp,6
251,data\Stage1Rules\Belt St2-G0\273_1-8.bmp,6
252,data\Stage1Rules\Belt St2-G0\274_1-8.bmp,6
253,data\Stage1Rules\Belt St2-G0\275_1-8.bmp,6
254,data\Stage1Rules\Belt St2-G0\276_1-8.bmp,6
255,data\Stage1Rules\Belt St2-G0\277_1-8.bmp,6
256,data\Stage1Rules\Belt St2-G0\278_1-8.bmp,6
257,data\Stage1Rules\Belt St2-G0\279_1-8.bmp,6
258,data\Stage1Rules\Belt St2-G0\280_1-8.bmp,6
259,data\Stage1Rules\Belt St2-G0\281_1-8.bmp,6
260,data\Stage1Rules\Belt St2-G0\282_1-8.bmp,6
261,data\Stage1Rules\Belt St2-G0\283_1-8.bmp,6
262,data\Stage1Rules\Belt St2-G0\284_1-8.bmp,6
263,data\Stage1Rules\Belt St2-G0\285_1-8.bmp,6
264,data\Stage1Rules\Belt St2-G0\286_1-8.bmp,6
265,data\Stage1Rules\Belt St2-G0\287_1-8.bmp,6
266,data\Stage1Rules\Belt St2-G0\288_1-8.bmp,6
267,data\Stage1Rules\Belt St2-G0\289_1-8.bmp,6
268,data\Stage1Rules\Belt St2-G0\290_1-8.bmp,6
269,data\Stage1Rules\Belt St2-G0\291_1-8.bmp,6
270,data\Stage1Rules\Belt St2-G0\292_1-8.bmp,6
271,data\Stage1Rules\Belt St2-G0\293_1-8.bmp,6
272,data\Stage1Rules\Belt St2-G0\294_1-8.bmp,6
273,data\Stage1Rules\Belt St2-G0\295_1-8.bmp,5
274,data\Stage1Rules\Belt St2-G0\296_1-8.bmp,5
275,data\Stage1Rules\Belt St2-G0\297_1-8.bmp,5
276,data\Stage1Rules\Belt St2-G0\298_1-8.bmp,5
277,data\Stage1Rules\Belt St2-G0\299_1-8.bmp,9
278,data\Stage1Rules\Belt St2-G0\300_1-8.bmp,5
279,data\Stage1Rules\Belt St2-G0\301_1-8.bmp,5
280,data\Stage1Rules\Belt St2-G0\302_1-8.bmp,5
281,data\Stage1Rules\Belt St2-G0\303_1-8.bmp,5
282,data\Stage1Rules\Belt St2-G0\304_1-8.bmp,9
283,data\Stage1Rules\Belt St2-G0\305_1-8.bmp,5
284,data\Stage1Rules\Belt St2-G0\306_1-8.bmp,4
285,data\Stage1Rules\Belt St2-G0\307_1-8.bmp,6
286,data\Stage1Rules\Belt St2-G0\308_1-8.bmp,6
287,data\Stage1Rules\Belt St2-G0\309_1-8.bmp,5
288,data\Stage1Rules\Belt St2-G0\310_1-8.bmp,5
289,data\Stage1Rules\Belt St2-G0\311_1-8.bmp,6
290,data\Stage1Rules\Belt St2-G0\312_1-8.bmp,5
291,data\Stage1Rules\Belt St2-G0\313_1-8.bmp,5
292,data\Stage1Rules\Belt St2-G0\314_1-8.bmp,5
293,data\Stage1Rules\Belt St2-G0\315_1-8.bmp,5
294,data\Stage1Rules\Belt St2-G0\316_1-8.bmp,5
295,data\Stage1Rules\Belt St2-G0\317_1-8.bmp,5
296,data\Stage1Rules\Belt St2-G0\318_1-8.bmp,5
297,data\Stage1Rules\Belt St2-G0\319_1-8.bmp,5
298,data\Stage1Rules\Belt St2-G0\320_1-8.bmp,5
299,data\Stage1Rules\Belt St2-G0\321_1-8.bmp,5
300,data\Stage1Rules\Belt St2-G0\322_1-8.bmp,5
301,data\Stage1Rules\Belt St2-G0\323_1-8.bmp,5
302,data\Stage1Rules\Belt St2-G0\324_1-8.bmp,5
303,data\Stage1Rules\Belt St2-G0\325_1-8.bmp,5
304,data\Stage1Rules\Belt St2-G0\326_1-8.bmp,9
305,data\Stage1Rules\Belt St2-G0\327_1-8.bmp,9
306,data\Stage1Rules\Belt St2-G0\328_1-8.bmp,9
307,data\Stage1Rules\Belt St2-G0\329_1-8.bmp,9
308,data\Stage1Rules\Belt St2-G0\330_1-8.bmp,9
309,data\Stage1Rules\Belt St2-G0\331_1-8.bmp,9
310,data\Stage1Rules\Belt St2-G0\332_1-8.bmp,9
311,data\Stage1Rules\Belt St2-G0\333_1-8.bmp,9
312,data\Stage1Rules\Belt St2-G0\334_1-8.bmp,6
313,data\Stage1Rules\Belt St2-G0\335_1-8.bmp,6
314,data\Stage1Rules\Belt St2-G0\336_1-8.bmp,6
315,data\Stage1Rules\Belt St2-G0\337_1-8.bmp,6
316,data\Stage1Rules\Belt St2-G0\338_1-8.bmp,6
317,data\Stage1Rules\Belt St2-G0\339_1-8.bmp,6
318,data\Stage1Rules\Belt St2-G0\340_1-8.bmp,6
319,data\Stage1Rules\Belt St2-G0\341_1-8.bmp,6
320,data\Stage1Rules\Belt St2-G0\342_1-8.bmp,6
321,data\Stage1Rules\Belt St2-G0\343_1-8.bmp,6
322,data\Stage1Rules\Belt St2-G0\344_1-8.bmp,6
323,data\Stage1Rules\Belt St2-G0\345_1-8.bmp,6
324,data\Stage1Rules\Belt St2-G0\346_1-8.bmp,6
325,data\Stage1Rules\Belt St2-G0\347_1-8.bmp,6
326,data\Stage1Rules\Belt St2-G0\348_1-8.bmp,6
327,data\Stage1Rules\Belt St2-G0\349_1-8.bmp,6
328,data\Stage1Rules\Belt St2-G0\350_1-8.bmp,6
329,data\Stage1Rules\Belt St2-G0\351_1-8.bmp,6
330,data\Stage1Rules\Belt St2-G0\352_1-8.bmp,4
331,data\Stage1Rules\Belt St2-G0\353_1-8.bmp,6
332,data\Stage1Rules\Belt St2-G0\354_1-8.bmp,6
333,data\Stage1Rules\Belt St2-G0\355_1-8.bmp,6
334,data\Stage1Rules\Belt St2-G0\356_1-8.bmp,6
335,data\Stage1Rules\Belt St2-G0\357_1-8.bmp,6
336,data\Stage1Rules\Belt St2-G0\358_1-8.bmp,6
337,data\Stage1Rules\Belt St2-G0\359_1-8.bmp,6
338,data\Stage1Rules\Belt St2-G0\360_1-8.bmp,6
339,data\Stage1Rules\Belt St2-G0\361_1-8.bmp,6
340,data\Stage1Rules\Belt St2-G0\362_1-8.bmp,6
341,data\Stage1Rules\Belt St2-G0\363_1-8.bmp,6
342,data\Stage1Rules\Belt St2-G0\364_1-8.bmp,6
343,data\Stage1Rules\Belt St2-G0\365_1-8.bmp,6
344,data\Stage1Rules\Belt St2-G0\366_1-8.bmp,6
345,data\Stage1Rules\Belt St2-G0\367_1-8.bmp,6
346,data\Stage1Rules\Belt St2-G0\368_1-8.bmp,6
347,data\Stage1Rules\Belt St2-G0\369_1-8.bmp,6
348,data\Stage1Rules\Belt St2-G0\370_1-8.bmp,6
349,data\Stage1Rules\Belt St2-G0\371_1-8.bmp,6
350,data\Stage1Rules\Belt St2-G0\372_1-8.bmp,6
351,data\Stage1Rules\Belt St2-G0\373_1-8.bmp,6
352,data\Stage1Rules\Belt St2-G0\374_1-8.bmp,6
353,data\Stage1Rules\Belt St2-G0\375_1-8.bmp,6
354,data\Stage1Rules\Belt St2-G0\376_1-8.bmp,6
355,data\Stage1Rules\Belt St2-G0\377_1-8.bmp,6
356,data\Stage1Rules\Belt St2-G0\378_1-8.bmp,6
357,data\Stage1Rules\Belt St2-G0\379_1-8.bmp,6
358,data\Stage1Rules\Belt St2-G0\380_1-8.bmp,6
359,data\Stage1Rules\Belt St2-G0\381_1-8.bmp,6
360,data\Stage1Rules\Belt St2-G0\382_1-8.bmp,6
361,data\Stage1Rules\Belt St2-G0\383_1-8.bmp,6
362,data\Stage1Rules\Belt St2-G0\384_1-8.bmp,6
363,data\Stage1Rules\Belt St2-G0\385_1-8.bmp,6
364,data\Stage1Rules\Belt St2-G0\386_1-8.bmp,6
365,data\Stage1Rules\Belt St2-G0\387_1-8.bmp,6
366,data\Stage1Rules\Belt St2-G0\388_1-8.bmp,6
367,data\Stage1Rules\Belt St2-G0\389_1-8.bmp,6
368,data\Stage1Rules\Belt St2-G0\390_1-8.bmp,6
369,data\Stage1Rules\Belt St2-G0\391_1-8.bmp,6
370,data\Stage1Rules\Belt St2-G0\392_1-8.bmp,6
371,data\Stage1Rules\Belt St2-G0\393_1-8.bmp,6
372,data\Stage1Rules\Belt St2-G0\394_1-8.bmp,6
373,data\Stage1Rules\Belt St2-G0\395_1-8.bmp,6
374,data\Stage1Rules\Belt St2-G0\396_1-8.bmp,6
375,data\Stage1Rules\Belt St2-G0\397_1-8.bmp,6
376,data\Stage1Rules\Belt St2-G0\398_1-8.bmp,6
377,data\Stage1Rules\Belt St2-G0\399_1-8.bmp,6
378,data\Stage1Rules\Belt St2-G0\400_1-8.bmp,6
379,data\Stage1Rules\Belt St2-G0\401_1-8.bmp,6
380,data\Stage1Rules\Belt St2-G0\402_1-8.bmp,6
381,data\Stage1Rules\Belt St2-G0\403_1-8.bmp,6
382,data\Stage1Rules\Belt St2-G0\404_1-8.bmp,6
383,data\Stage1Rules\Belt St2-G0\405_1-8.bmp,6
384,data\Stage1Rules\Belt St2-G0\406_1-8.bmp,6
385,data\Stage1Rules\Belt St2-G0\407_1-8.bmp,6
386,data\Stage1Rules\Belt St2-G0\408_1-8.bmp,6
387,data\Stage1Rules\Belt St2-G0\409_1-8.bmp,6
388,data\Stage1Rules\Belt St2-G0\410_1-8.bmp,6
389,data\Stage1Rules\Belt St2-G0\411_1-8.bmp,6
390,data\Stage1Rules\Belt St2-G0\412_1-8.bmp,6
391,data\Stage1Rules\Belt St2-G0\413_1-8.bmp,6
392,data\Stage1Rules\Belt St2-G0\414_1-8.bmp,6
393,data\Stage1Rules\Belt St2-G0\415_1-8.bmp,6
394,data\Stage1Rules\Belt St2-G0\416_1-8.bmp,6
395,data\Stage1Rules\Belt St2-G0\417_1-8.bmp,6
396,data\Stage1Rules\Belt St2-G0\418_1-8.bmp,6
397,data\Stage1Rules\Belt St2-G0\419_1-8.bmp,6
398,data\Stage1Rules\Belt St2-G0\420_1-8.bmp,6
399,data\Stage1Rules\Belt St2-G0\421_1-8.bmp,6
400,data\Stage1Rules\Belt St2-G0\422_1-8.bmp,6
401,data\Stage1Rules\Belt St2-G0\423_1-8.bmp,6
402,data\Stage1Rules\Belt St2-G0\424_1-8.bmp,6
403,data\Stage1Rules\Belt St2-G0\425_1-8.bmp,6
404,data\Stage1Rules\Belt St2-G0\426_1-8.bmp,6
405,data\Stage1Rules\Belt St2-G0\427_1-8.bmp,6
406,data\Stage1Rules\Belt St2-G0\428_1-8.bmp,6
407,data\Stage1Rules\Belt St2-G0\429_1-8.bmp,6
408,data\Stage1Rules\Belt St2-G0\430_1-8.bmp,6
409,data\Stage1Rules\Belt St2-G0\431_1-8.bmp,6
410,data\Stage1Rules\Belt St2-G0\432_1-8.bmp,6
411,data\Stage1Rules\Belt St2-G0\433_1-8.bmp,6
412,data\Stage1Rules\Belt St2-G0\434_1-8.bmp,6
413,data\Stage1Rules\Belt St2-G0\435_1-8.bmp,6
414,data\Stage1Rules\Belt St2-G0\436_1-8.bmp,6
415,data\Stage1Rules\Belt St2-G0\437_1-8.bmp,6
416,data\Stage1Rules\Belt St2-G0\438_1-8.bmp,6
417,data\Stage1Rules\Belt St2-G0\439_1-8.bmp,6
418,data\Stage1Rules\Belt St2-G0\440_1-8.bmp,6
419,data\Stage1Rules\Belt St2-G0\441_1-8.bmp,6
420,data\Stage1Rules\Belt St2-G0\442_1-8.bmp,6
421,data\Stage1Rules\Belt St2-G0\443_1-8.bmp,6
422,data\Stage1Rules\Belt St2-G0\444_1-8.bmp,6
