,filename,label
118,data\Stage1Rules\Belt St1-G0\218_0-7.bmp,2
119,data\Stage1Rules\Belt St1-G0\219_0-7.bmp,2
120,data\Stage1Rules\Belt St1-G0\220_0-7.bmp,2
121,data\Stage1Rules\Belt St1-G0\221_0-7.bmp,2
122,data\Stage1Rules\Belt St1-G0\222_0-7.bmp,2
123,data\Stage1Rules\Belt St1-G0\223_0-7.bmp,2
124,data\Stage1Rules\Belt St1-G0\224_0-7.bmp,2
125,data\Stage1Rules\Belt St1-G0\225_0-7.bmp,2
126,data\Stage1Rules\Belt St1-G0\226_0-7.bmp,2
127,data\Stage1Rules\Belt St1-G0\227_0-7.bmp,2
128,data\Stage1Rules\Belt St1-G0\228_0-7.bmp,2
129,data\Stage1Rules\Belt St1-G0\229_0-7.bmp,2
130,data\Stage1Rules\Belt St1-G0\22_0-7.bmp,2
131,data\Stage1Rules\Belt St1-G0\230_0-7.bmp,2
132,data\Stage1Rules\Belt St1-G0\231_0-7.bmp,2
133,data\Stage1Rules\Belt St1-G0\232_0-7.bmp,2
134,data\Stage1Rules\Belt St1-G0\233_0-7.bmp,2
135,data\Stage1Rules\Belt St1-G0\234_0-7.bmp,2
136,data\Stage1Rules\Belt St1-G0\235_0-7.bmp,2
137,data\Stage1Rules\Belt St1-G0\236_0-7.bmp,2
138,data\Stage1Rules\Belt St1-G0\237_0-7.bmp,2
139,data\Stage1Rules\Belt St1-G0\238_0-7.bmp,2
140,data\Stage1Rules\Belt St1-G0\239_0-7.bmp,4
141,data\Stage1Rules\Belt St1-G0\23_0-7.bmp,2
142,data\Stage1Rules\Belt St1-G0\240_0-7.bmp,2
143,data\Stage1Rules\Belt St1-G0\241_0-7.bmp,2
144,data\Stage1Rules\Belt St1-G0\242_0-7.bmp,2
145,data\Stage1Rules\Belt St1-G0\243_0-7.bmp,2
146,data\Stage1Rules\Belt St1-G0\244_0-7.bmp,2
147,data\Stage1Rules\Belt St1-G0\245_0-7.bmp,2
148,data\Stage1Rules\Belt St1-G0\246_0-7.bmp,4
149,data\Stage1Rules\Belt St1-G0\247_0-7.bmp,4
150,data\Stage1Rules\Belt St1-G0\248_0-7.bmp,4
151,data\Stage1Rules\Belt St1-G0\249_0-7.bmp,4
152,data\Stage1Rules\Belt St1-G0\24_0-7.bmp,2
153,data\Stage1Rules\Belt St1-G0\250_0-7.bmp,4
154,data\Stage1Rules\Belt St1-G0\251_0-7.bmp,2
155,data\Stage1Rules\Belt St1-G0\252_0-7.bmp,2
156,data\Stage1Rules\Belt St1-G0\253_0-7.bmp,2
157,data\Stage1Rules\Belt St1-G0\254_0-7.bmp,2
158,data\Stage1Rules\Belt St1-G0\255_0-7.bmp,2
159,data\Stage1Rules\Belt St1-G0\256_0-7.bmp,2
160,data\Stage1Rules\Belt St1-G0\257_0-7.bmp,2
161,data\Stage1Rules\Belt St1-G0\258_0-7.bmp,2
162,data\Stage1Rules\Belt St1-G0\259_0-7.bmp,2
163,data\Stage1Rules\Belt St1-G0\25_0-7.bmp,2
164,data\Stage1Rules\Belt St1-G0\260_0-7.bmp,2
165,data\Stage1Rules\Belt St1-G0\261_0-7.bmp,2
166,data\Stage1Rules\Belt St1-G0\26_0-7.bmp,2
167,data\Stage1Rules\Belt St1-G0\27_0-7.bmp,2
168,data\Stage1Rules\Belt St1-G0\28_0-7.bmp,2
169,data\Stage1Rules\Belt St1-G0\29_0-7.bmp,2
170,data\Stage1Rules\Belt St1-G0\30_0-7.bmp,2
171,data\Stage1Rules\Belt St1-G0\31_0-7.bmp,2
172,data\Stage1Rules\Belt St1-G0\32_0-7.bmp,2
173,data\Stage1Rules\Belt St1-G0\33_0-7.bmp,2
174,data\Stage1Rules\Belt St1-G0\34_0-7.bmp,2
175,data\Stage1Rules\Belt St1-G0\35_0-7.bmp,0
176,data\Stage1Rules\Belt St1-G0\36_0-7.bmp,2
177,data\Stage1Rules\Belt St1-G0\37_0-7.bmp,2
178,data\Stage1Rules\Belt St1-G0\38_0-7.bmp,0
179,data\Stage1Rules\Belt St1-G0\39_0-7.bmp,2
180,data\Stage1Rules\Belt St1-G0\40_0-7.bmp,2
181,data\Stage1Rules\Belt St1-G0\41_0-7.bmp,2
182,data\Stage1Rules\Belt St1-G0\42_0-7.bmp,2
183,data\Stage1Rules\Belt St1-G0\43_0-7.bmp,4
184,data\Stage1Rules\Belt St1-G0\44_0-7.bmp,2
185,data\Stage1Rules\Belt St1-G0\45_0-7.bmp,2
186,data\Stage1Rules\Belt St1-G0\46_0-7.bmp,2
187,data\Stage1Rules\Belt St1-G0\47_0-7.bmp,2
188,data\Stage1Rules\Belt St1-G0\48_0-7.bmp,2
189,data\Stage1Rules\Belt St1-G0\49_0-7.bmp,2
190,data\Stage1Rules\Belt St1-G0\50_0-7.bmp,2
191,data\Stage1Rules\Belt St1-G0\51_0-7.bmp,2
192,data\Stage1Rules\Belt St1-G0\52_0-7.bmp,2
193,data\Stage1Rules\Belt St1-G0\53_0-7.bmp,2
194,data\Stage1Rules\Belt St1-G0\54_0-7.bmp,7
195,data\Stage1Rules\Belt St1-G0\55_0-7.bmp,2
196,data\Stage1Rules\Belt St1-G0\56_0-7.bmp,7
197,data\Stage1Rules\Belt St1-G0\57_0-7.bmp,2
198,data\Stage1Rules\Belt St1-G0\58_0-7.bmp,2
199,data\Stage1Rules\Belt St1-G0\59_0-7.bmp,2
200,data\Stage1Rules\Belt St1-G0\60_0-7.bmp,2
201,data\Stage1Rules\Belt St1-G0\61_0-7.bmp,2
202,data\Stage1Rules\Belt St1-G0\62_0-7.bmp,2
203,data\Stage1Rules\Belt St1-G0\63_0-7.bmp,2
204,data\Stage1Rules\Belt St1-G0\64_0-7.bmp,2
205,data\Stage1Rules\Belt St1-G0\65_0-7.bmp,2
206,data\Stage1Rules\Belt St1-G0\66_0-7.bmp,4
207,data\Stage1Rules\Belt St1-G0\67_0-7.bmp,2
208,data\Stage1Rules\Belt St1-G0\68_0-7.bmp,4
209,data\Stage1Rules\Belt St1-G0\69_0-7.bmp,2
210,data\Stage1Rules\Belt St1-G0\70_0-7.bmp,2
211,data\Stage1Rules\Belt St1-G0\71_0-7.bmp,2
212,data\Stage1Rules\Belt St1-G0\72_0-7.bmp,2
213,data\Stage1Rules\Belt St1-G0\73_0-7.bmp,2
214,data\Stage1Rules\Belt St1-G0\74_0-7.bmp,2
215,data\Stage1Rules\Belt St1-G0\75_0-7.bmp,2
216,data\Stage1Rules\Belt St1-G0\76_0-7.bmp,2
217,data\Stage1Rules\Belt St1-G0\77_0-7.bmp,2
218,data\Stage1Rules\Belt St1-G0\78_0-7.bmp,2
219,data\Stage1Rules\Belt St1-G0\79_0-7.bmp,2
220,data\Stage1Rules\Belt St1-G0\80_0-7.bmp,2
221,data\Stage1Rules\Belt St1-G0\81_0-7.bmp,4
222,data\Stage1Rules\Belt St1-G0\82_0-7.bmp,4
223,data\Stage1Rules\Belt St1-G0\83_0-7.bmp,4
224,data\Stage1Rules\Belt St1-G0\84_0-7.bmp,2
225,data\Stage1Rules\Belt St1-G0\85_0-7.bmp,2
226,data\Stage1Rules\Belt St1-G0\86_0-7.bmp,2
227,data\Stage1Rules\Belt St1-G0\87_0-7.bmp,2
228,data\Stage1Rules\Belt St1-G0\88_0-7.bmp,2
229,data\Stage1Rules\Belt St1-G0\89_0-7.bmp,4
230,data\Stage1Rules\Belt St1-G0\90_0-7.bmp,2
231,data\Stage1Rules\Belt St1-G0\91_0-7.bmp,2
232,data\Stage1Rules\Belt St1-G0\92_0-7.bmp,2
233,data\Stage1Rules\Belt St1-G0\93_0-7.bmp,4
234,data\Stage1Rules\Belt St1-G0\94_0-7.bmp,4
235,data\Stage1Rules\Belt St1-G0\95_0-7.bmp,4
236,data\Stage1Rules\Belt St1-G0\96_0-7.bmp,4
237,data\Stage1Rules\Belt St1-G0\97_0-7.bmp,4
238,data\Stage1Rules\Belt St1-G0\98_0-7.bmp,4
239,data\Stage1Rules\Belt St1-G0\99_0-7.bmp,4
240,data\Stage1Rules\Belt St2-G0\262_1-8.bmp,2
241,data\Stage1Rules\Belt St2-G0\263_1-8.bmp,2
242,data\Stage1Rules\Belt St2-G0\264_1-8.bmp,2
243,data\Stage1Rules\Belt St2-G0\265_1-8.bmp,2
244,data\Stage1Rules\Belt St2-G0\266_1-8.bmp,2
245,data\Stage1Rules\Belt St2-G0\267_1-8.bmp,2
246,data\Stage1Rules\Belt St2-G0\268_1-8.bmp,2
247,data\Stage1Rules\Belt St2-G0\269_1-8.bmp,2
248,data\Stage1Rules\Belt St2-G0\270_1-8.bmp,2
249,data\Stage1Rules\Belt St2-G0\271_1-8.bmp,2
250,data\Stage1Rules\Belt St2-G0\272_1-8.bmp,2
251,data\Stage1Rules\Belt St2-G0\273_1-8.bmp,2
252,data\Stage1Rules\Belt St2-G0\274_1-8.bmp,2
253,data\Stage1Rules\Belt St2-G0\275_1-8.bmp,2
254,data\Stage1Rules\Belt St2-G0\276_1-8.bmp,2
255,data\Stage1Rules\Belt St2-G0\277_1-8.bmp,2
256,data\Stage1Rules\Belt St2-G0\278_1-8.bmp,2
257,data\Stage1Rules\Belt St2-G0\279_1-8.bmp,2
258,data\Stage1Rules\Belt St2-G0\280_1-8.bmp,2
259,data\Stage1Rules\Belt St2-G0\281_1-8.bmp,2
260,data\Stage1Rules\Belt St2-G0\282_1-8.bmp,2
261,data\Stage1Rules\Belt St2-G0\283_1-8.bmp,2
262,data\Stage1Rules\Belt St2-G0\284_1-8.bmp,2
263,data\Stage1Rules\Belt St2-G0\285_1-8.bmp,2
264,data\Stage1Rules\Belt St2-G0\286_1-8.bmp,2
265,data\Stage1Rules\Belt St2-G0\287_1-8.bmp,2
266,data\Stage1Rules\Belt St2-G0\288_1-8.bmp,2
267,data\Stage1Rules\Belt St2-G0\289_1-8.bmp,2
268,data\Stage1Rules\Belt St2-G0\290_1-8.bmp,2
269,data\Stage1Rules\Belt St2-G0\291_1-8.bmp,2
270,data\Stage1Rules\Belt St2-G0\292_1-8.bmp,2
271,data\Stage1Rules\Belt St2-G0\293_1-8.bmp,2
272,data\Stage1Rules\Belt St2-G0\294_1-8.bmp,2
273,data\Stage1Rules\Belt St2-G0\295_1-8.bmp,4
274,data\Stage1Rules\Belt St2-G0\296_1-8.bmp,4
275,data\Stage1Rules\Belt St2-G0\297_1-8.bmp,4
276,data\Stage1Rules\Belt St2-G0\298_1-8.bmp,4
277,data\Stage1Rules\Belt St2-G0\299_1-8.bmp,4
278,data\Stage1Rules\Belt St2-G0\300_1-8.bmp,4
279,data\Stage1Rules\Belt St2-G0\301_1-8.bmp,4
280,data\Stage1Rules\Belt St2-G0\302_1-8.bmp,4
281,data\Stage1Rules\Belt St2-G0\303_1-8.bmp,4
282,data\Stage1Rules\Belt St2-G0\304_1-8.bmp,4
283,data\Stage1Rules\Belt St2-G0\305_1-8.bmp,4
284,data\Stage1Rules\Belt St2-G0\306_1-8.bmp,2
285,data\Stage1Rules\Belt St2-G0\307_1-8.bmp,2
286,data\Stage1Rules\Belt St2-G0\308_1-8.bmp,2
287,data\Stage1Rules\Belt St2-G0\309_1-8.bmp,4
288,data\Stage1Rules\Belt St2-G0\310_1-8.bmp,4
289,data\Stage1Rules\Belt St2-G0\311_1-8.bmp,2
290,data\Stage1Rules\Belt St2-G0\312_1-8.bmp,4
291,data\Stage1Rules\Belt St2-G0\313_1-8.bmp,4
292,data\Stage1Rules\Belt St2-G0\314_1-8.bmp,4
293,data\Stage1Rules\Belt St2-G0\315_1-8.bmp,4
294,data\Stage1Rules\Belt St2-G0\316_1-8.bmp,4
295,data\Stage1Rules\Belt St2-G0\317_1-8.bmp,4
296,data\Stage1Rules\Belt St2-G0\318_1-8.bmp,4
297,data\Stage1Rules\Belt St2-G0\319_1-8.bmp,4
298,data\Stage1Rules\Belt St2-G0\320_1-8.bmp,4
299,data\Stage1Rules\Belt St2-G0\321_1-8.bmp,4
300,data\Stage1Rules\Belt St2-G0\322_1-8.bmp,4
301,data\Stage1Rules\Belt St2-G0\323_1-8.bmp,4
302,data\Stage1Rules\Belt St2-G0\324_1-8.bmp,4
303,data\Stage1Rules\Belt St2-G0\325_1-8.bmp,4
304,data\Stage1Rules\Belt St2-G0\326_1-8.bmp,4
305,data\Stage1Rules\Belt St2-G0\327_1-8.bmp,4
306,data\Stage1Rules\Belt St2-G0\328_1-8.bmp,2
307,data\Stage1Rules\Belt St2-G0\329_1-8.bmp,4
308,data\Stage1Rules\Belt St2-G0\330_1-8.bmp,4
309,data\Stage1Rules\Belt St2-G0\331_1-8.bmp,4
310,data\Stage1Rules\Belt St2-G0\332_1-8.bmp,4
311,data\Stage1Rules\Belt St2-G0\333_1-8.bmp,4
312,data\Stage1Rules\Belt St2-G0\334_1-8.bmp,2
313,data\Stage1Rules\Belt St2-G0\335_1-8.bmp,2
314,data\Stage1Rules\Belt St2-G0\336_1-8.bmp,2
315,data\Stage1Rules\Belt St2-G0\337_1-8.bmp,2
316,data\Stage1Rules\Belt St2-G0\338_1-8.bmp,2
317,data\Stage1Rules\Belt St2-G0\339_1-8.bmp,2
318,data\Stage1Rules\Belt St2-G0\340_1-8.bmp,2
319,data\Stage1Rules\Belt St2-G0\341_1-8.bmp,2
320,data\Stage1Rules\Belt St2-G0\342_1-8.bmp,2
321,data\Stage1Rules\Belt St2-G0\343_1-8.bmp,2
322,data\Stage1Rules\Belt St2-G0\344_1-8.bmp,2
323,data\Stage1Rules\Belt St2-G0\345_1-8.bmp,2
324,data\Stage1Rules\Belt St2-G0\346_1-8.bmp,2
325,data\Stage1Rules\Belt St2-G0\347_1-8.bmp,2
326,data\Stage1Rules\Belt St2-G0\348_1-8.bmp,2
327,data\Stage1Rules\Belt St2-G0\349_1-8.bmp,2
328,data\Stage1Rules\Belt St2-G0\350_1-8.bmp,2
329,data\Stage1Rules\Belt St2-G0\351_1-8.bmp,2
330,data\Stage1Rules\Belt St2-G0\352_1-8.bmp,7
331,data\Stage1Rules\Belt St2-G0\353_1-8.bmp,2
332,data\Stage1Rules\Belt St2-G0\354_1-8.bmp,2
333,data\Stage1Rules\Belt St2-G0\355_1-8.bmp,2
334,data\Stage1Rules\Belt St2-G0\356_1-8.bmp,2
335,data\Stage1Rules\Belt St2-G0\357_1-8.bmp,2
336,data\Stage1Rules\Belt St2-G0\358_1-8.bmp,2
337,data\Stage1Rules\Belt St2-G0\359_1-8.bmp,2
338,data\Stage1Rules\Belt St2-G0\360_1-8.bmp,2
339,data\Stage1Rules\Belt St2-G0\361_1-8.bmp,2
340,data\Stage1Rules\Belt St2-G0\362_1-8.bmp,2
341,data\Stage1Rules\Belt St2-G0\363_1-8.bmp,2
342,data\Stage1Rules\Belt St2-G0\364_1-8.bmp,2
343,data\Stage1Rules\Belt St2-G0\365_1-8.bmp,2
344,data\Stage1Rules\Belt St2-G0\366_1-8.bmp,2
345,data\Stage1Rules\Belt St2-G0\367_1-8.bmp,2
346,data\Stage1Rules\Belt St2-G0\368_1-8.bmp,2
347,data\Stage1Rules\Belt St2-G0\369_1-8.bmp,2
348,data\Stage1Rules\Belt St2-G0\370_1-8.bmp,2
349,data\Stage1Rules\Belt St2-G0\371_1-8.bmp,2
350,data\Stage1Rules\Belt St2-G0\372_1-8.bmp,2
351,data\Stage1Rules\Belt St2-G0\373_1-8.bmp,2
352,data\Stage1Rules\Belt St2-G0\374_1-8.bmp,2
353,data\Stage1Rules\Belt St2-G0\375_1-8.bmp,2
354,data\Stage1Rules\Belt St2-G0\376_1-8.bmp,2
355,data\Stage1Rules\Belt St2-G0\377_1-8.bmp,2
356,data\Stage1Rules\Belt St2-G0\378_1-8.bmp,2
357,data\Stage1Rules\Belt St2-G0\379_1-8.bmp,2
358,data\Stage1Rules\Belt St2-G0\380_1-8.bmp,2
359,data\Stage1Rules\Belt St2-G0\381_1-8.bmp,2
360,data\Stage1Rules\Belt St2-G0\382_1-8.bmp,2
361,data\Stage1Rules\Belt St2-G0\383_1-8.bmp,2
362,data\Stage1Rules\Belt St2-G0\384_1-8.bmp,2
363,data\Stage1Rules\Belt St2-G0\385_1-8.bmp,2
364,data\Stage1Rules\Belt St2-G0\386_1-8.bmp,2
365,data\Stage1Rules\Belt St2-G0\387_1-8.bmp,2
366,data\Stage1Rules\Belt St2-G0\388_1-8.bmp,2
367,data\Stage1Rules\Belt St2-G0\389_1-8.bmp,2
368,data\Stage1Rules\Belt St2-G0\390_1-8.bmp,2
369,data\Stage1Rules\Belt St2-G0\391_1-8.bmp,2
370,data\Stage1Rules\Belt St2-G0\392_1-8.bmp,2
371,data\Stage1Rules\Belt St2-G0\393_1-8.bmp,2
372,data\Stage1Rules\Belt St2-G0\394_1-8.bmp,2
373,data\Stage1Rules\Belt St2-G0\395_1-8.bmp,2
374,data\Stage1Rules\Belt St2-G0\396_1-8.bmp,2
375,data\Stage1Rules\Belt St2-G0\397_1-8.bmp,2
376,data\Stage1Rules\Belt St2-G0\398_1-8.bmp,2
377,data\Stage1Rules\Belt St2-G0\399_1-8.bmp,2
378,data\Stage1Rules\Belt St2-G0\400_1-8.bmp,2
379,data\Stage1Rules\Belt St2-G0\401_1-8.bmp,2
380,data\Stage1Rules\Belt St2-G0\402_1-8.bmp,2
381,data\Stage1Rules\Belt St2-G0\403_1-8.bmp,2
382,data\Stage1Rules\Belt St2-G0\404_1-8.bmp,2
383,data\Stage1Rules\Belt St2-G0\405_1-8.bmp,2
384,data\Stage1Rules\Belt St2-G0\406_1-8.bmp,2
385,data\Stage1Rules\Belt St2-G0\407_1-8.bmp,2
386,data\Stage1Rules\Belt St2-G0\408_1-8.bmp,2
387,data\Stage1Rules\Belt St2-G0\409_1-8.bmp,2
388,data\Stage1Rules\Belt St2-G0\410_1-8.bmp,2
389,data\Stage1Rules\Belt St2-G0\411_1-8.bmp,2
390,data\Stage1Rules\Belt St2-G0\412_1-8.bmp,2
391,data\Stage1Rules\Belt St2-G0\413_1-8.bmp,2
392,data\Stage1Rules\Belt St2-G0\414_1-8.bmp,2
393,data\Stage1Rules\Belt St2-G0\415_1-8.bmp,2
394,data\Stage1Rules\Belt St2-G0\416_1-8.bmp,2
395,data\Stage1Rules\Belt St2-G0\417_1-8.bmp,2
396,data\Stage1Rules\Belt St2-G0\418_1-8.bmp,2
397,data\Stage1Rules\Belt St2-G0\419_1-8.bmp,2
398,data\Stage1Rules\Belt St2-G0\420_1-8.bmp,2
399,data\Stage1Rules\Belt St2-G0\421_1-8.bmp,2
400,data\Stage1Rules\Belt St2-G0\422_1-8.bmp,2
401,data\Stage1Rules\Belt St2-G0\423_1-8.bmp,2
402,data\Stage1Rules\Belt St2-G0\424_1-8.bmp,2
403,data\Stage1Rules\Belt St2-G0\425_1-8.bmp,2
404,data\Stage1Rules\Belt St2-G0\426_1-8.bmp,2
405,data\Stage1Rules\Belt St2-G0\427_1-8.bmp,2
406,data\Stage1Rules\Belt St2-G0\428_1-8.bmp,2
407,data\Stage1Rules\Belt St2-G0\429_1-8.bmp,2
408,data\Stage1Rules\Belt St2-G0\430_1-8.bmp,2
409,data\Stage1Rules\Belt St2-G0\431_1-8.bmp,2
410,data\Stage1Rules\Belt St2-G0\432_1-8.bmp,2
411,data\Stage1Rules\Belt St2-G0\433_1-8.bmp,2
412,data\Stage1Rules\Belt St2-G0\434_1-8.bmp,2
413,data\Stage1Rules\Belt St2-G0\435_1-8.bmp,2
414,data\Stage1Rules\Belt St2-G0\436_1-8.bmp,2
415,data\Stage1Rules\Belt St2-G0\437_1-8.bmp,2
416,data\Stage1Rules\Belt St2-G0\438_1-8.bmp,2
417,data\Stage1Rules\Belt St2-G0\439_1-8.bmp,2
418,data\Stage1Rules\Belt St2-G0\440_1-8.bmp,2
419,data\Stage1Rules\Belt St2-G0\441_1-8.bmp,2
420,data\Stage1Rules\Belt St2-G0\442_1-8.bmp,2
421,data\Stage1Rules\Belt St2-G0\443_1-8.bmp,2
422,data\Stage1Rules\Belt St2-G0\444_1-8.bmp,2
