,filename,label
241,data\Stage1Rules\Belt St2-G0\263_1-8.bmp,0
242,data\Stage1Rules\Belt St2-G0\264_1-8.bmp,0
243,data\Stage1Rules\Belt St2-G0\265_1-8.bmp,0
244,data\Stage1Rules\Belt St2-G0\266_1-8.bmp,0
245,data\Stage1Rules\Belt St2-G0\267_1-8.bmp,0
246,data\Stage1Rules\Belt St2-G0\268_1-8.bmp,0
247,data\Stage1Rules\Belt St2-G0\269_1-8.bmp,11
248,data\Stage1Rules\Belt St2-G0\270_1-8.bmp,11
249,data\Stage1Rules\Belt St2-G0\271_1-8.bmp,11
250,data\Stage1Rules\Belt St2-G0\272_1-8.bmp,0
251,data\Stage1Rules\Belt St2-G0\273_1-8.bmp,0
252,data\Stage1Rules\Belt St2-G0\274_1-8.bmp,11
253,data\Stage1Rules\Belt St2-G0\275_1-8.bmp,11
254,data\Stage1Rules\Belt St2-G0\276_1-8.bmp,11
255,data\Stage1Rules\Belt St2-G0\277_1-8.bmp,11
256,data\Stage1Rules\Belt St2-G0\278_1-8.bmp,11
257,data\Stage1Rules\Belt St2-G0\279_1-8.bmp,11
258,data\Stage1Rules\Belt St2-G0\280_1-8.bmp,11
259,data\Stage1Rules\Belt St2-G0\281_1-8.bmp,0
260,data\Stage1Rules\Belt St2-G0\282_1-8.bmp,0
261,data\Stage1Rules\Belt St2-G0\283_1-8.bmp,0
262,data\Stage1Rules\Belt St2-G0\284_1-8.bmp,11
263,data\Stage1Rules\Belt St2-G0\285_1-8.bmp,11
264,data\Stage1Rules\Belt St2-G0\286_1-8.bmp,0
265,data\Stage1Rules\Belt St2-G0\287_1-8.bmp,11
266,data\Stage1Rules\Belt St2-G0\288_1-8.bmp,11
267,data\Stage1Rules\Belt St2-G0\289_1-8.bmp,11
268,data\Stage1Rules\Belt St2-G0\290_1-8.bmp,11
269,data\Stage1Rules\Belt St2-G0\291_1-8.bmp,11
270,data\Stage1Rules\Belt St2-G0\292_1-8.bmp,11
271,data\Stage1Rules\Belt St2-G0\293_1-8.bmp,11
272,data\Stage1Rules\Belt St2-G0\294_1-8.bmp,11
273,data\Stage1Rules\Belt St2-G0\295_1-8.bmp,5
274,data\Stage1Rules\Belt St2-G0\296_1-8.bmp,5
275,data\Stage1Rules\Belt St2-G0\297_1-8.bmp,5
276,data\Stage1Rules\Belt St2-G0\298_1-8.bmp,5
277,data\Stage1Rules\Belt St2-G0\299_1-8.bmp,0
278,data\Stage1Rules\Belt St2-G0\300_1-8.bmp,5
279,data\Stage1Rules\Belt St2-G0\301_1-8.bmp,5
280,data\Stage1Rules\Belt St2-G0\302_1-8.bmp,5
281,data\Stage1Rules\Belt St2-G0\303_1-8.bmp,5
282,data\Stage1Rules\Belt St2-G0\304_1-8.bmp,5
283,data\Stage1Rules\Belt St2-G0\305_1-8.bmp,5
284,data\Stage1Rules\Belt St2-G0\306_1-8.bmp,12
285,data\Stage1Rules\Belt St2-G0\307_1-8.bmp,11
286,data\Stage1Rules\Belt St2-G0\308_1-8.bmp,11
287,data\Stage1Rules\Belt St2-G0\309_1-8.bmp,5
288,data\Stage1Rules\Belt St2-G0\310_1-8.bmp,5
289,data\Stage1Rules\Belt St2-G0\311_1-8.bmp,0
290,data\Stage1Rules\Belt St2-G0\312_1-8.bmp,5
291,data\Stage1Rules\Belt St2-G0\313_1-8.bmp,5
292,data\Stage1Rules\Belt St2-G0\314_1-8.bmp,5
293,data\Stage1Rules\Belt St2-G0\315_1-8.bmp,5
294,data\Stage1Rules\Belt St2-G0\316_1-8.bmp,5
295,data\Stage1Rules\Belt St2-G0\317_1-8.bmp,5
296,data\Stage1Rules\Belt St2-G0\318_1-8.bmp,5
297,data\Stage1Rules\Belt St2-G0\319_1-8.bmp,5
298,data\Stage1Rules\Belt St2-G0\320_1-8.bmp,5
299,data\Stage1Rules\Belt St2-G0\321_1-8.bmp,5
300,data\Stage1Rules\Belt St2-G0\322_1-8.bmp,5
301,data\Stage1Rules\Belt St2-G0\323_1-8.bmp,5
302,data\Stage1Rules\Belt St2-G0\324_1-8.bmp,5
303,data\Stage1Rules\Belt St2-G0\325_1-8.bmp,5
304,data\Stage1Rules\Belt St2-G0\326_1-8.bmp,0
305,data\Stage1Rules\Belt St2-G0\327_1-8.bmp,0
306,data\Stage1Rules\Belt St2-G0\328_1-8.bmp,0
307,data\Stage1Rules\Belt St2-G0\329_1-8.bmp,0
308,data\Stage1Rules\Belt St2-G0\330_1-8.bmp,0
309,data\Stage1Rules\Belt St2-G0\331_1-8.bmp,0
310,data\Stage1Rules\Belt St2-G0\332_1-8.bmp,0
311,data\Stage1Rules\Belt St2-G0\333_1-8.bmp,0
312,data\Stage1Rules\Belt St2-G0\334_1-8.bmp,11
313,data\Stage1Rules\Belt St2-G0\335_1-8.bmp,11
314,data\Stage1Rules\Belt St2-G0\336_1-8.bmp,11
315,data\Stage1Rules\Belt St2-G0\337_1-8.bmp,11
316,data\Stage1Rules\Belt St2-G0\338_1-8.bmp,11
317,data\Stage1Rules\Belt St2-G0\339_1-8.bmp,11
318,data\Stage1Rules\Belt St2-G0\340_1-8.bmp,11
319,data\Stage1Rules\Belt St2-G0\341_1-8.bmp,11
320,data\Stage1Rules\Belt St2-G0\342_1-8.bmp,11
321,data\Stage1Rules\Belt St2-G0\343_1-8.bmp,11
322,data\Stage1Rules\Belt St2-G0\344_1-8.bmp,11
323,data\Stage1Rules\Belt St2-G0\345_1-8.bmp,11
324,data\Stage1Rules\Belt St2-G0\346_1-8.bmp,11
325,data\Stage1Rules\Belt St2-G0\347_1-8.bmp,11
326,data\Stage1Rules\Belt St2-G0\348_1-8.bmp,11
327,data\Stage1Rules\Belt St2-G0\349_1-8.bmp,11
328,data\Stage1Rules\Belt St2-G0\350_1-8.bmp,11
329,data\Stage1Rules\Belt St2-G0\351_1-8.bmp,11
330,data\Stage1Rules\Belt St2-G0\352_1-8.bmp,10
331,data\Stage1Rules\Belt St2-G0\353_1-8.bmp,11
332,data\Stage1Rules\Belt St2-G0\354_1-8.bmp,11
333,data\Stage1Rules\Belt St2-G0\355_1-8.bmp,11
334,data\Stage1Rules\Belt St2-G0\356_1-8.bmp,11
335,data\Stage1Rules\Belt St2-G0\357_1-8.bmp,11
336,data\Stage1Rules\Belt St2-G0\358_1-8.bmp,11
337,data\Stage1Rules\Belt St2-G0\359_1-8.bmp,11
338,data\Stage1Rules\Belt St2-G0\360_1-8.bmp,11
339,data\Stage1Rules\Belt St2-G0\361_1-8.bmp,11
340,data\Stage1Rules\Belt St2-G0\362_1-8.bmp,11
341,data\Stage1Rules\Belt St2-G0\363_1-8.bmp,11
342,data\Stage1Rules\Belt St2-G0\364_1-8.bmp,11
343,data\Stage1Rules\Belt St2-G0\365_1-8.bmp,11
344,data\Stage1Rules\Belt St2-G0\366_1-8.bmp,11
345,data\Stage1Rules\Belt St2-G0\367_1-8.bmp,11
346,data\Stage1Rules\Belt St2-G0\368_1-8.bmp,11
347,data\Stage1Rules\Belt St2-G0\369_1-8.bmp,11
348,data\Stage1Rules\Belt St2-G0\370_1-8.bmp,11
349,data\Stage1Rules\Belt St2-G0\371_1-8.bmp,11
350,data\Stage1Rules\Belt St2-G0\372_1-8.bmp,11
351,data\Stage1Rules\Belt St2-G0\373_1-8.bmp,11
352,data\Stage1Rules\Belt St2-G0\374_1-8.bmp,11
353,data\Stage1Rules\Belt St2-G0\375_1-8.bmp,11
354,data\Stage1Rules\Belt St2-G0\376_1-8.bmp,11
355,data\Stage1Rules\Belt St2-G0\377_1-8.bmp,11
356,data\Stage1Rules\Belt St2-G0\378_1-8.bmp,11
357,data\Stage1Rules\Belt St2-G0\379_1-8.bmp,11
358,data\Stage1Rules\Belt St2-G0\380_1-8.bmp,11
359,data\Stage1Rules\Belt St2-G0\381_1-8.bmp,11
360,data\Stage1Rules\Belt St2-G0\382_1-8.bmp,11
361,data\Stage1Rules\Belt St2-G0\383_1-8.bmp,11
362,data\Stage1Rules\Belt St2-G0\384_1-8.bmp,11
363,data\Stage1Rules\Belt St2-G0\385_1-8.bmp,11
364,data\Stage1Rules\Belt St2-G0\386_1-8.bmp,11
365,data\Stage1Rules\Belt St2-G0\387_1-8.bmp,11
366,data\Stage1Rules\Belt St2-G0\388_1-8.bmp,11
367,data\Stage1Rules\Belt St2-G0\389_1-8.bmp,11
368,data\Stage1Rules\Belt St2-G0\390_1-8.bmp,11
369,data\Stage1Rules\Belt St2-G0\391_1-8.bmp,11
370,data\Stage1Rules\Belt St2-G0\392_1-8.bmp,11
371,data\Stage1Rules\Belt St2-G0\393_1-8.bmp,11
372,data\Stage1Rules\Belt St2-G0\394_1-8.bmp,11
373,data\Stage1Rules\Belt St2-G0\395_1-8.bmp,11
374,data\Stage1Rules\Belt St2-G0\396_1-8.bmp,11
375,data\Stage1Rules\Belt St2-G0\397_1-8.bmp,0
376,data\Stage1Rules\Belt St2-G0\398_1-8.bmp,11
377,data\Stage1Rules\Belt St2-G0\399_1-8.bmp,11
378,data\Stage1Rules\Belt St2-G0\400_1-8.bmp,11
379,data\Stage1Rules\Belt St2-G0\401_1-8.bmp,11
380,data\Stage1Rules\Belt St2-G0\402_1-8.bmp,11
381,data\Stage1Rules\Belt St2-G0\403_1-8.bmp,11
382,data\Stage1Rules\Belt St2-G0\404_1-8.bmp,11
383,data\Stage1Rules\Belt St2-G0\405_1-8.bmp,11
384,data\Stage1Rules\Belt St2-G0\406_1-8.bmp,11
385,data\Stage1Rules\Belt St2-G0\407_1-8.bmp,11
386,data\Stage1Rules\Belt St2-G0\408_1-8.bmp,11
387,data\Stage1Rules\Belt St2-G0\409_1-8.bmp,11
388,data\Stage1Rules\Belt St2-G0\410_1-8.bmp,11
389,data\Stage1Rules\Belt St2-G0\411_1-8.bmp,11
390,data\Stage1Rules\Belt St2-G0\412_1-8.bmp,11
391,data\Stage1Rules\Belt St2-G0\413_1-8.bmp,11
392,data\Stage1Rules\Belt St2-G0\414_1-8.bmp,11
393,data\Stage1Rules\Belt St2-G0\415_1-8.bmp,11
394,data\Stage1Rules\Belt St2-G0\416_1-8.bmp,11
395,data\Stage1Rules\Belt St2-G0\417_1-8.bmp,11
396,data\Stage1Rules\Belt St2-G0\418_1-8.bmp,11
397,data\Stage1Rules\Belt St2-G0\419_1-8.bmp,11
398,data\Stage1Rules\Belt St2-G0\420_1-8.bmp,11
399,data\Stage1Rules\Belt St2-G0\421_1-8.bmp,11
400,data\Stage1Rules\Belt St2-G0\422_1-8.bmp,11
401,data\Stage1Rules\Belt St2-G0\423_1-8.bmp,11
402,data\Stage1Rules\Belt St2-G0\424_1-8.bmp,11
403,data\Stage1Rules\Belt St2-G0\425_1-8.bmp,11
404,data\Stage1Rules\Belt St2-G0\426_1-8.bmp,11
405,data\Stage1Rules\Belt St2-G0\427_1-8.bmp,11
406,data\Stage1Rules\Belt St2-G0\428_1-8.bmp,11
407,data\Stage1Rules\Belt St2-G0\429_1-8.bmp,11
408,data\Stage1Rules\Belt St2-G0\430_1-8.bmp,11
409,data\Stage1Rules\Belt St2-G0\431_1-8.bmp,11
410,data\Stage1Rules\Belt St2-G0\432_1-8.bmp,11
411,data\Stage1Rules\Belt St2-G0\433_1-8.bmp,11
412,data\Stage1Rules\Belt St2-G0\434_1-8.bmp,11
413,data\Stage1Rules\Belt St2-G0\435_1-8.bmp,11
414,data\Stage1Rules\Belt St2-G0\436_1-8.bmp,11
415,data\Stage1Rules\Belt St2-G0\437_1-8.bmp,11
416,data\Stage1Rules\Belt St2-G0\438_1-8.bmp,11
417,data\Stage1Rules\Belt St2-G0\439_1-8.bmp,11
418,data\Stage1Rules\Belt St2-G0\440_1-8.bmp,11
419,data\Stage1Rules\Belt St2-G0\441_1-8.bmp,11
420,data\Stage1Rules\Belt St2-G0\442_1-8.bmp,11
421,data\Stage1Rules\Belt St2-G0\443_1-8.bmp,11
422,data\Stage1Rules\Belt St2-G0\444_1-8.bmp,11
